产线编号,批次号,产品名称,单据装箱数,单据扫码数,箱码成功数,箱码失败数,瓶码扫描数,分箱数,漏读箱码数,瓶码识读率,箱码识读率,生产状态
03,1704143,精品纯生,365,4379,365,0,4379,365,0,99.9771689497717%,100%,生产中
03,1704143,精品纯生,391,4691,391,0,4691,391,0,99.9786871270247%,100%,生产中
03,1704143,精品纯生,414,4967,414,0,4967,414,0,99.9798711755233%,100%,生产中
03,1704143,精品纯生,438,5255,438,0,5255,438,0,99.9809741248097%,100%,生产中
03,1704143,精品纯生,464,5567,464,0,5567,464,0,99.982040229885%,100%,生产中
03,1704143,精品纯生,487,5842,487,0,5842,487,0,99.9657768651608%,100%,生产中
03,1704143,精品纯生,510,6118,510,0,6118,510,0,99.9673202614379%,100%,生产中
03,1704143,精品纯生,520,6238,520,0,6238,520,0,99.9679487179487%,100%,生产中
03,1704143,精品纯生,520,6238,520,0,6238,520,0,99.9679487179487%,100%,生产中
03,1704143,精品纯生,520,6238,520,0,6238,520,0,99.9679487179487%,100%,生产中
03,1704143,精品纯生,520,6238,520,0,6238,520,0,99.9679487179487%,100%,生产中
03,1704143,精品纯生,520,6238,520,0,6238,520,0,99.9679487179487%,100%,生产中
03,1704143,精品纯生,522,6274,522,0,6274,522,0,99.9680715197957%,100%,生产中
03,1704143,精品纯生,529,6346,529,0,6346,529,0,99.9684940138626%,100%,生产中
03,1704143,精品纯生,542,6514,542,0,6514,542,0,99.9692496924969%,100%,生产中
03,1704143,精品纯生,561,6736,561,0,6736,561,0,99.9702911467617%,100%,生产中
03,1704143,精品纯生,587,7048,587,0,7048,587,0,99.9716070414537%,100%,生产中
03,1704143,精品纯生,612,7348,612,0,7348,612,0,99.9727668845316%,100%,生产中
03,1704143,精品纯生,638,7661,638,0,7661,638,0,99.9738766980146%,100%,生产中
03,1704143,精品纯生,661,7936,661,0,7936,661,0,99.9747856782652%,100%,生产中
03,1704143,精品纯生,684,8218,684,0,8218,684,0,99.9756335282651%,100%,生产中
03,1704143,精品纯生,704,8449,704,0,8449,704,0,99.9763257575758%,100%,生产中
03,1704143,精品纯生,730,8761,730,0,8761,730,0,99.9771689497717%,100%,生产中
03,1704143,精品纯生,753,9038,753,0,9038,753,0,99.9778663125277%,100%,生产中
03,1704143,精品纯生,779,9349,779,0,9349,779,0,99.9786050492084%,100%,生产中
03,1704143,精品纯生,803,9637,803,0,9637,803,0,99.9792444997925%,100%,生产中
03,1704143,精品纯生,829,9951,829,0,9951,829,0,99.9798954563731%,100%,生产中
03,1704143,精品纯生,852,10226,852,0,10226,852,0,99.9804381846635%,100%,生产中
03,1704143,精品纯生,875,10498,875,0,10498,875,0,99.9809523809524%,100%,生产中
03,1704143,精品纯生,880,10558,880,0,10558,880,0,99.9810606060606%,100%,生产中
03,1704143,精品纯生,893,10714,893,0,10714,893,0,99.9813363195222%,100%,生产中
03,1704143,精品纯生,918,11014,918,0,11014,918,0,99.9818445896877%,100%,生产中
03,1704143,精品纯生,944,11325,944,0,11325,944,0,99.9735169491525%,100%,生产中
03,1704143,精品纯生,968,11613,968,0,11613,968,0,99.974173553719%,100%,生产中
03,1704143,精品纯生,993,11913,993,0,11913,993,0,99.9748237663646%,100%,生产中
03,1704143,精品纯生,993,11913,993,0,11913,993,0,99.9748237663646%,100%,生产中
03,1704143,精品纯生,993,11913,993,0,11913,993,0,99.9748237663646%,100%,生产中
03,1704143,精品纯生,993,11913,993,0,11913,993,0,99.9748237663646%,100%,生产中
03,1704143,精品纯生,993,11913,993,0,11913,993,0,99.9748237663646%,100%,生产中
03,1704143,精品纯生,993,11913,993,0,11913,993,0,99.9748237663646%,100%,生产中
03,1704143,精品纯生,993,11913,993,0,11913,993,0,99.9748237663646%,100%,生产中
03,1704143,精品纯生,993,11913,993,0,11913,993,0,99.9748237663646%,100%,生产中
03,1704143,精品纯生,993,11913,993,0,11913,993,0,99.9748237663646%,100%,生产中
03,1704143,精品纯生,1004,12045,1004,0,12045,1004,0,99.9750996015936%,100%,生产中
03,1704143,精品纯生,1019,12228,1019,0,12228,1019,0,99.9754661432777%,100%,生产中
03,1704143,精品纯生,1045,12540,1045,0,12540,1045,0,99.9760765550239%,100%,生产中
03,1704143,精品纯生,1069,12828,1069,0,12828,1069,0,99.9766136576239%,100%,生产中
03,1704143,精品纯生,1095,13141,1095,0,13141,1095,0,99.9771689497717%,100%,生产中
03,1704143,精品纯生,1118,13416,1118,0,13416,1118,0,99.9776386404293%,100%,生产中
03,1704143,精品纯生,1142,13704,1142,0,13704,1142,0,99.9781085814361%,100%,生产中
03,1704143,精品纯生,1168,14017,1168,0,14017,1168,0,99.978595890411%,100%,生产中
03,1704143,精品纯生,1194,14327,1194,0,14327,1194,0,99.9720826353992%,100%,生产中
03,1704143,精品纯生,1197,14372,1197,0,14372,1197,0,99.9721526037316%,100%,生产中
03,1704143,精品纯生,1216,14588,1216,0,14588,1216,0,99.9725877192982%,100%,生产中
03,1704143,精品纯生,1242,14899,1242,0,14899,1242,0,99.9664519592056%,100%,生产中
03,1704143,精品纯生,1268,15211,1268,0,15211,1268,0,99.9671398527865%,100%,生产中
03,1704143,精品纯生,1291,15487,1291,0,15487,1291,0,99.9677252775626%,100%,生产中
03,1704143,精品纯生,1317,15799,1317,0,15799,1317,0,99.9683624398886%,100%,生产中
03,1704143,精品纯生,1342,16099,1342,0,16099,1342,0,99.9689518132141%,100%,生产中
03,1704143,精品纯生,1368,16411,1368,0,16411,1368,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,1391,16687,1391,0,16687,1391,0,99.9700455307932%,100%,生产中
03,1704143,精品纯生,1416,16987,1416,0,16987,1416,0,99.9705743879473%,100%,生产中
03,1704143,精品纯生,1442,17299,1442,0,17299,1442,0,99.9711049468331%,100%,生产中
03,1704143,精品纯生,1466,17587,1466,0,17587,1466,0,99.9715779899955%,100%,生产中
03,1704143,精品纯生,1491,17887,1491,0,17887,1491,0,99.9720545495193%,100%,生产中
03,1704143,精品纯生,1514,18163,1514,0,18163,1514,0,99.9724790841039%,100%,生产中
03,1704143,精品纯生,1517,18199,1517,0,18199,1517,0,99.9725335091189%,100%,生产中
03,1704143,精品纯生,1542,18499,1542,0,18499,1542,0,99.9729788153913%,100%,生产中
03,1704143,精品纯生,1565,18775,1565,0,18775,1565,0,99.9733759318424%,100%,生产中
03,1704143,精品纯生,1591,19087,1591,0,19087,1591,0,99.9738110203226%,100%,生产中
03,1704143,精品纯生,1597,19171,1597,0,19171,1597,0,99.9739094134836%,100%,生产中
03,1704143,精品纯生,1602,19231,1602,0,19231,1602,0,99.9739908447774%,100%,生产中
03,1704143,精品纯生,1619,19423,1619,0,19423,1619,0,99.9742639489397%,100%,生产中
03,1704143,精品纯生,1645,19735,1645,0,19735,1645,0,99.9746707193516%,100%,生产中
03,1704143,精品纯生,1668,20011,1668,0,20011,1668,0,99.9750199840128%,100%,生产中
03,1704143,精品纯生,1693,20311,1693,0,20311,1693,0,99.975388856074%,100%,生产中
03,1704143,精品纯生,1719,20623,1719,0,20623,1719,0,99.9757611014155%,100%,生产中
03,1704143,精品纯生,1742,20899,1742,0,20899,1742,0,99.9760811327976%,100%,生产中
03,1704143,精品纯生,1768,21211,1768,0,21211,1768,0,99.9764328808446%,100%,生产中
03,1704143,精品纯生,1792,21505,1792,0,21505,1792,0,99.9767485119048%,100%,生产中
03,1704143,精品纯生,1817,21804,1817,0,21804,1817,0,99.9770684278114%,100%,生产中
03,1704143,精品纯生,1839,22067,1839,0,22067,1839,0,99.9728113104948%,100%,生产中
03,1704143,精品纯生,1850,22193,1850,0,22193,1850,0,99.9684684684685%,100%,生产中
03,1704143,精品纯生,1856,22265,1856,0,22265,1856,0,99.9685704022988%,100%,生产中
03,1704143,精品纯生,1861,22325,1861,0,22325,1861,0,99.9686548450654%,100%,生产中
03,1704143,精品纯生,1873,22472,1873,0,22472,1873,0,99.9688556682684%,100%,生产中
03,1704143,精品纯生,1895,22736,1895,0,22736,1895,0,99.9692172383465%,100%,生产中
03,1704143,精品纯生,1917,23000,1917,0,23000,1917,0,99.9695705094766%,100%,生产中
03,1704143,精品纯生,1936,23225,1936,0,23225,1936,0,99.9698691460055%,100%,生产中
03,1704143,精品纯生,1937,23237,1937,0,23237,1937,0,99.9698847014283%,100%,生产中
03,1704143,精品纯生,1958,23489,1958,0,23489,1958,0,99.9702076949268%,100%,生产中
03,1704143,精品纯生,1980,23753,1980,0,23753,1980,0,99.9705387205387%,100%,生产中
03,1704143,精品纯生,2002,24017,2002,0,24017,2002,0,99.9708624708625%,100%,生产中
03,1704143,精品纯生,2017,24209,2017,0,24209,2017,0,99.9710791604693%,100%,生产中
03,1704143,精品纯生,2027,24326,2027,0,24326,2027,0,99.9712218385134%,100%,生产中
03,1704143,精品纯生,2048,24578,2048,0,24578,2048,0,99.9715169270833%,100%,生产中
03,1704143,精品纯生,2070,24842,2070,0,24842,2070,0,99.9718196457327%,100%,生产中
03,1704143,精品纯生,2087,25049,2087,0,25049,2087,0,99.9720491934196%,100%,生产中
03,1704143,精品纯生,2093,25109,2093,0,25109,2093,0,99.9721293199554%,100%,生产中
03,1704143,精品纯生,2113,25349,2113,0,25349,2113,0,99.9723931219435%,100%,生产中
03,1704143,精品纯生,2134,25601,2134,0,25601,2134,0,99.9726647922524%,100%,生产中
03,1704143,精品纯生,2156,25865,2156,0,25865,2156,0,99.9729437229437%,100%,生产中
03,1704143,精品纯生,2178,26128,2178,0,26128,2178,0,99.9693908784818%,100%,生产中
03,1704143,精品纯生,2197,26356,2197,0,26356,2197,0,99.9696555909574%,100%,生产中
03,1704143,精品纯生,2214,26566,2214,0,26566,2214,0,99.9698885877748%,100%,生产中
03,1704143,精品纯生,2236,26828,2236,0,26828,2236,0,99.9701848539058%,100%,生产中
03,1704143,精品纯生,2258,27093,2258,0,27093,2258,0,99.9704753469147%,100%,生产中
03,1704143,精品纯生,2277,27322,2277,0,27322,2277,0,99.9707217098521%,100%,生产中
03,1704143,精品纯生,2299,27586,2299,0,27586,2299,0,99.9710018848775%,100%,生产中
03,1704143,精品纯生,2318,27814,2318,0,27814,2318,0,99.9712395743457%,100%,生产中
03,1704143,精品纯生,2340,28078,2340,0,28078,2340,0,99.97150997151%,100%,生产中
03,1704143,精品纯生,2362,28342,2362,0,28342,2362,0,99.9717753316399%,100%,生产中
03,1704143,精品纯生,2384,28606,2384,0,28606,2384,0,99.9720357941834%,100%,生产中
03,1704143,精品纯生,2405,28858,2405,0,28858,2405,0,99.97227997228%,100%,生产中
03,1704143,精品纯生,2427,29122,2427,0,29122,2427,0,99.972531245708%,100%,生产中
03,1704143,精品纯生,2449,29386,2449,0,29386,2449,0,99.9727780046277%,100%,生产中
03,1704143,精品纯生,2467,29602,2467,0,29602,2467,0,99.9729766247804%,100%,生产中
03,1704143,精品纯生,2489,29866,2489,0,29866,2489,0,99.9732154814517%,100%,生产中
03,1704143,精品纯生,2510,30118,2510,0,30118,2510,0,99.9734395750332%,100%,生产中
03,1704143,精品纯生,2532,30382,2532,0,30382,2532,0,99.9736703528173%,100%,生产中
03,1704143,精品纯生,2551,30609,2551,0,30609,2551,0,99.9705997647981%,100%,生产中
03,1704143,精品纯生,2573,30873,2573,0,30873,2573,0,99.9708511465216%,100%,生产中
03,1704143,精品纯生,2594,31125,2594,0,31125,2594,0,99.9710871241326%,100%,生产中
03,1704143,精品纯生,2616,31389,2616,0,31389,2616,0,99.9713302752294%,100%,生产中
03,1704143,精品纯生,2635,31616,2635,0,31616,2635,0,99.9683744465528%,100%,生产中
03,1704143,精品纯生,2657,31880,2657,0,31880,2657,0,99.9686363066115%,100%,生产中
03,1704143,精品纯生,2678,32132,2678,0,32132,2678,0,99.9688822504357%,100%,生产中
03,1704143,精品纯生,2700,32396,2700,0,32396,2700,0,99.9691358024691%,100%,生产中
03,1704143,精品纯生,2722,32660,2722,0,32660,2722,0,99.9693852559393%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
03,1704143,精品纯生,2736,32822,2736,0,32822,2736,0,99.9695419103314%,100%,生产中
