产线编号,批次号,产品名称,单据装箱数,单据扫码数,箱码成功数,箱码失败数,瓶码扫描数,分箱数,漏读箱码数,瓶码识读率,箱码识读率,生产状态
01,1704143,精品纯生,214,2578,214,0,2578,214,0,99.9221183800623%,100%,生产中
01,1704143,精品纯生,222,2662,222,0,2662,222,0,99.9249249249249%,100%,生产中
01,1704143,精品纯生,222,2662,222,0,2662,222,0,99.9249249249249%,100%,生产中
01,1704143,精品纯生,222,2662,222,0,2662,222,0,99.9249249249249%,100%,生产中
01,1704143,精品纯生,222,2662,222,0,2662,222,0,99.9249249249249%,100%,生产中
01,1704143,精品纯生,222,2662,222,0,2662,222,0,99.9249249249249%,100%,生产中
01,1704143,精品纯生,239,2866,239,0,2866,239,0,99.9302649930265%,100%,生产中
01,1704143,精品纯生,261,3129,261,0,3129,261,0,99.904214559387%,100%,生产中
01,1704143,精品纯生,283,3399,283,0,3399,283,0,99.9116607773852%,100%,生产中
01,1704143,精品纯生,306,3668,306,0,3668,306,0,99.8910675381264%,100%,生产中
01,1704143,精品纯生,328,3931,328,0,3931,328,0,99.8729674796748%,100%,生产中
01,1704143,精品纯生,338,4050,338,0,4050,338,0,99.8520710059172%,100%,生产中
01,1704143,精品纯生,360,4316,360,0,4316,360,0,99.837962962963%,100%,生产中
01,1704143,精品纯生,371,4469,371,1,4469,372,0,99.8431899641577%,99.7311827956989%,生产中
01,1704143,精品纯生,389,4678,389,1,4678,390,0,99.8290598290598%,99.7435897435898%,生产中
01,1704143,精品纯生,412,4948,412,1,4948,413,0,99.8385794995964%,99.7578692493947%,生产中
01,1704143,精品纯生,434,5224,434,1,5224,435,0,99.8467432950192%,99.7701149425287%,生产中
01,1704143,精品纯生,456,5475,456,1,5475,457,0,99.835886214442%,99.781181619256%,生产中
01,1704143,精品纯生,456,5486,456,1,5486,457,0,99.835886214442%,99.781181619256%,生产中
01,1704143,精品纯生,471,5666,471,1,5666,472,0,99.8234463276836%,99.7881355932203%,生产中
01,1704143,精品纯生,492,5911,492,1,5911,493,0,99.8140635564571%,99.7971602434077%,生产中
01,1704143,精品纯生,506,6096,506,2,6096,508,0,99.8195538057743%,99.6062992125984%,生产中
01,1704143,精品纯生,512,6157,512,2,6157,514,0,99.8216601815824%,99.6108949416342%,生产中
01,1704143,精品纯生,531,6408,531,3,6408,534,0,99.812734082397%,99.438202247191%,生产中
01,1704143,精品纯生,554,6672,554,3,6672,557,0,99.8204667863555%,99.4614003590664%,生产中
01,1704143,精品纯生,577,6948,577,3,6948,580,0,99.8275862068966%,99.4827586206897%,生产中
01,1704143,精品纯生,591,7116,591,3,7116,594,0,99.8316498316498%,99.4949494949495%,生产中
01,1704143,精品纯生,591,7116,591,3,7116,594,0,99.8316498316498%,99.4949494949495%,生产中
01,1704143,精品纯生,591,7116,591,3,7116,594,0,99.8316498316498%,99.4949494949495%,生产中
01,1704143,精品纯生,591,7116,591,3,7116,594,0,99.8316498316498%,99.4949494949495%,生产中
01,1704143,精品纯生,591,7116,591,3,7116,594,0,99.8316498316498%,99.4949494949495%,生产中
01,1704143,精品纯生,591,7116,591,3,7116,594,0,99.8316498316498%,99.4949494949495%,生产中
01,1704143,精品纯生,591,7116,591,3,7116,594,0,99.8316498316498%,99.4949494949495%,生产中
01,1704143,精品纯生,591,7116,591,3,7116,594,0,99.8316498316498%,99.4949494949495%,生产中
01,1704143,精品纯生,591,7116,591,3,7116,594,0,99.8316498316498%,99.4949494949495%,生产中
01,1704143,精品纯生,592,7128,592,3,7128,595,0,99.8319327731092%,99.4957983193277%,生产中
01,1704143,精品纯生,610,7353,610,3,7353,613,0,99.836867862969%,99.510603588907%,生产中
01,1704143,精品纯生,633,7620,633,3,7620,636,0,99.8427672955975%,99.5283018867924%,生产中
01,1704143,精品纯生,634,7632,634,3,7632,637,0,99.8430141287284%,99.5290423861852%,生产中
01,1704143,精品纯生,655,7890,655,3,7890,658,0,99.8480243161094%,99.5440729483283%,生产中
01,1704143,精品纯生,677,8159,677,4,8159,681,0,99.8409202153696%,99.4126284875183%,生产中
01,1704143,精品纯生,687,8290,687,4,8290,691,0,99.8432223830198%,99.4211287988423%,生产中
01,1704143,精品纯生,705,8495,705,4,8495,709,0,99.8472026328162%,99.4358251057828%,生产中
01,1704143,精品纯生,727,8765,727,4,8765,731,0,99.8518011855905%,99.452804377565%,生产中
01,1704143,精品纯生,750,9035,750,4,9035,754,0,99.8563218390805%,99.4694960212202%,生产中
01,1704143,精品纯生,770,9275,770,4,9275,774,0,99.8600344530577%,99.4832041343669%,生产中
01,1704143,精品纯生,770,9275,770,4,9275,774,0,99.8600344530577%,99.4832041343669%,生产中
01,1704143,精品纯生,770,9275,770,4,9275,774,0,99.8600344530577%,99.4832041343669%,生产中
01,1704143,精品纯生,770,9275,770,4,9275,774,0,99.8600344530577%,99.4832041343669%,生产中
01,1704143,精品纯生,770,9275,770,4,9275,774,0,99.8600344530577%,99.4832041343669%,生产中
01,1704143,精品纯生,770,9275,770,4,9275,774,0,99.8600344530577%,99.4832041343669%,生产中
01,1704143,精品纯生,770,9275,770,4,9275,774,0,99.8600344530577%,99.4832041343669%,生产中
01,1704143,精品纯生,770,9278,770,4,9278,774,0,99.8600344530577%,99.4832041343669%,生产中
01,1704143,精品纯生,787,9502,787,5,9502,792,0,99.8632154882155%,99.3686868686869%,生产中
01,1704143,精品纯生,798,9632,798,5,9632,803,0,99.8443337484433%,99.3773349937733%,生产中
01,1704143,精品纯生,816,9837,816,5,9837,821,0,99.8477466504263%,99.3909866017052%,生产中
01,1704143,精品纯生,839,10112,839,5,10112,844,0,99.8420221169036%,99.4075829383886%,生产中
01,1704143,精品纯生,849,10232,849,5,10232,854,0,99.8438719750195%,99.4145199063232%,生产中
01,1704143,精品纯生,869,10472,869,5,10472,874,0,99.8474446987033%,99.4279176201373%,生产中
01,1704143,精品纯生,889,10712,889,5,10712,894,0,99.8508575689784%,99.4407158836689%,生产中
01,1704143,精品纯生,909,10964,909,5,10964,914,0,99.854121079504%,99.45295404814%,生产中
01,1704143,精品纯生,914,11024,914,5,11024,919,0,99.8549147624229%,99.455930359086%,生产中
01,1704143,精品纯生,930,11203,930,5,11203,935,0,99.8484848484849%,99.4652406417112%,生产中
01,1704143,精品纯生,951,11455,951,5,11455,956,0,99.8518131101813%,99.4769874476987%,生产中
01,1704143,精品纯生,970,11683,970,5,11683,975,0,99.8547008547009%,99.4871794871795%,生产中
01,1704143,精品纯生,981,11815,981,5,11815,986,0,99.8563218390805%,99.4929006085193%,生产中
01,1704143,精品纯生,1001,12067,1001,5,12067,1006,0,99.8591782637508%,99.5029821073559%,生产中
01,1704143,精品纯生,1022,12313,1022,5,12313,1027,0,99.8620577734502%,99.5131450827653%,生产中
01,1704143,精品纯生,1043,12558,1043,5,12558,1048,0,99.8568702290076%,99.5229007633588%,生产中
01,1704143,精品纯生,1059,12750,1059,5,12750,1064,0,99.859022556391%,99.5300751879699%,生产中
01,1704143,精品纯生,1077,12966,1077,5,12966,1082,0,99.8613678373383%,99.5378927911275%,生产中
01,1704143,精品纯生,1097,13218,1098,5,13218,1102,0,99.8638838475499%,99.546279491833%,生产中
01,1704143,精品纯生,1118,13467,1118,5,13467,1123,0,99.8590086078955%,99.5547640249332%,生产中
01,1704143,精品纯生,1129,13589,1129,5,13589,1134,0,99.8603762492651%,99.5590828924162%,生产中
01,1704143,精品纯生,1129,13589,1129,5,13589,1134,0,99.8603762492651%,99.5590828924162%,生产中
01,1704143,精品纯生,1129,13589,1129,5,13589,1134,0,99.8603762492651%,99.5590828924162%,生产中
01,1704143,精品纯生,1129,13589,1129,5,13589,1134,0,99.8603762492651%,99.5590828924162%,生产中
01,1704143,精品纯生,1129,13589,1129,5,13589,1134,0,99.8603762492651%,99.5590828924162%,生产中
01,1704143,精品纯生,1129,13589,1129,5,13589,1134,0,99.8603762492651%,99.5590828924162%,生产中
01,1704143,精品纯生,1141,13733,1141,5,13733,1146,0,99.8618382780686%,99.5636998254799%,生产中
01,1704143,精品纯生,1146,13796,1146,5,13796,1151,0,99.8624384593107%,99.5655951346655%,生产中
01,1704143,精品纯生,1167,14044,1167,5,14044,1172,0,99.8577929465302%,99.5733788395904%,生产中
01,1704143,精品纯生,1175,14140,1175,5,14140,1180,0,99.8587570621469%,99.5762711864407%,生产中
01,1704143,精品纯生,1184,14248,1184,5,14248,1189,0,99.8598261844687%,99.5794785534062%,生产中
01,1704143,精品纯生,1205,14500,1205,5,14500,1210,0,99.8622589531681%,99.5867768595041%,生产中
01,1704143,精品纯生,1226,14752,1226,5,14752,1231,0,99.8646087191985%,99.5938261575955%,生产中
01,1704143,精品纯生,1240,14920,1240,5,14920,1245,0,99.8661311914324%,99.5983935742972%,生产中
01,1704143,精品纯生,1259,15159,1260,5,15159,1264,0,99.8615506329114%,99.6044303797468%,生产中
01,1704143,精品纯生,1274,15338,1274,5,15338,1279,0,99.8566588480584%,99.6090695856138%,生产中
01,1704143,精品纯生,1293,15566,1293,5,15566,1298,0,99.8587570621469%,99.6147919876733%,生产中
01,1704143,精品纯生,1316,15830,1316,5,15830,1321,0,99.8612162503154%,99.6214988644966%,生产中
01,1704143,精品纯生,1334,16045,1334,5,16045,1339,0,99.856858352004%,99.6265870052278%,生产中
01,1704143,精品纯生,1356,16315,1356,5,16315,1361,0,99.8591721773206%,99.6326230712711%,生产中
01,1704143,精品纯生,1366,16441,1366,5,16441,1371,0,99.860199367858%,99.63530269876%,生产中
01,1704143,精品纯生,1379,16585,1379,5,16585,1384,0,99.8615125240848%,99.6387283236994%,生产中
01,1704143,精品纯生,1401,16852,1401,5,16852,1406,0,99.8636794689426%,99.6443812233286%,生产中
01,1704143,精品纯生,1419,17065,1419,5,17065,1424,0,99.8654026217228%,99.6488764044944%,生产中
01,1704143,精品纯生,1441,17339,1441,5,17339,1446,0,99.8674504379899%,99.6542185338866%,生产中
01,1704143,精品纯生,1455,17509,1455,5,17509,1460,0,99.8687214611872%,99.6575342465753%,生产中
01,1704143,精品纯生,1478,17773,1478,5,17773,1483,0,99.8707574735896%,99.6628455832771%,生产中
01,1704143,精品纯生,1499,18025,1499,5,18025,1504,0,99.8725620567376%,99.6675531914894%,生产中
01,1704143,精品纯生,1517,18246,1517,5,18246,1522,0,99.8740692071835%,99.6714848883049%,生产中
01,1704143,精品纯生,1527,18373,1527,5,18373,1532,0,99.8748912097476%,99.6736292428198%,生产中
01,1704143,精品纯生,1533,18445,1533,5,18445,1538,0,99.8753792804508%,99.6749024707412%,生产中
01,1704143,精品纯生,1556,18709,1556,5,18709,1561,0,99.8772154601751%,99.6796925048046%,生产中
01,1704143,精品纯生,1571,18895,1571,5,18895,1576,0,99.8783840947547%,99.6827411167513%,生产中
01,1704143,精品纯生,1591,19129,1591,5,19129,1596,0,99.8799081035923%,99.6867167919799%,生产中
01,1704143,精品纯生,1613,19405,1613,5,19405,1618,0,99.8815409971158%,99.6909765142151%,生产中
01,1704143,精品纯生,1636,19669,1636,5,19669,1641,0,99.8832013000203%,99.6953077391834%,生产中
01,1704143,精品纯生,1653,19883,1653,5,19883,1658,0,99.8793727382388%,99.6984318455971%,生产中
01,1704143,精品纯生,1672,20100,1672,5,20100,1677,0,99.8807394156231%,99.7018485390578%,生产中
01,1704143,精品纯生,1691,20335,1691,5,20335,1696,0,99.872248427673%,99.7051886792453%,生产中
01,1704143,精品纯生,1694,20374,1694,5,20374,1699,0,99.8724740043163%,99.7057092407298%,生产中
01,1704143,精品纯生,1710,20557,1710,5,20557,1715,0,99.8736637512148%,99.7084548104956%,生产中
01,1704143,精品纯生,1729,20793,1729,5,20793,1734,0,99.8750480584391%,99.7116493656286%,生产中
01,1704143,精品纯生,1740,20913,1740,5,20913,1745,0,99.8710601719198%,99.7134670487106%,生产中
01,1704143,精品纯生,1743,20949,1743,5,20949,1748,0,99.8712814645309%,99.7139588100686%,生产中
01,1704143,精品纯生,1743,20949,1743,5,20949,1748,0,99.8712814645309%,99.7139588100686%,生产中
01,1704143,精品纯生,1746,20997,1746,5,20997,1751,0,99.8715019988578%,99.7144488863507%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
01,1704143,精品纯生,1749,21021,1749,5,21021,1754,0,99.8717217787913%,99.714937286203%,生产中
